company_id,company_name
310775,qtc group company limited
496652,white engineering group company limited
219126,"denso (thailand) co., ltd."
1070371,sure company limited
290320,global resource company limited
1086527,"sukhumvit thani co., ltd."
1075885,sib hok tor kao company limited
275490,dumrongsub mazda company limited
689546,no limit company limited
181149,"ifs (thailand) co., ltd."
1060145,smart marketing & business limited partnership
678198,world expert company limited
213125,"general marketing communication ltd., part."
216354,"b.k.j. engineering co., ltd."
692753,b.t. engineering company limited
1002006,chic beauty company limited
1082186,"solar gard marketing co., ltd."
571266,at energy company limited
1037402,sricharoen metal company limited
393501,kte company limited
2937,wireless solutions & services company limited
144990,"gold light services co., ltd."
1021526,clean supply company limited
47113,"resort express co., ltd."
752353,"air prestige co., ltd."
351159,"blue horizon media co.,ltd."
297414,fair operation company limited
286386,"london team co., ltd."
558133,p. k. technology company limited
503911,extron company limited
998951,smile center company limited
1041845,star production company limited
423294,b e services (thailand) company limited
929094,"post media (thailand) co.,ltd."
1019962,"clesol co.,ltd."
692864,"delta-pacific (thailand) co., ltd."
891857,saikrupa company limited
465438,digital integrated company limited
181328,j & l (thailand) company limited
328212,"cable television (thailand) co., ltd."
462565,music genius center company limited
512518,phuket entertainment group company limited
391740,len company limited
216919,hw trading company limited
509332,new paragraph company limited
889956,tsm (thailand) company limited
102535,buddy development company limited
557127,pkr broker company limited
153611,dsf company limited
85293,"palm decoration co., ltd."
324169,getch thaifood company limited
169892,"ideal creation center co.,ltd."
54371,rural economic development company limited
196452,one trading plus company limited
1049802,"success connection co.,ltd."
620903,mission care company limited
1078300,spa medical company limited
46850,bomb enterprise company limited
676677,net worth company limited
95560,absolute bootcamp fitness company limited
54658,lemon factory company limited
724445,princeton engineering company limited
84835,overcome company limited
181001,d a f company limited
510269,"new siam co., ltd."
369337,federal assets company limited
450336,phd global logistics company limited
676418,work team management company limited
1068035,"surin sugar co.,ltd."
673317,pacific international group company limited
305352,g&m design company limited
341789,"diplomat development co., ltd."
43925,horizon siam company limited
501937,whimsy we english company limited
592328,"krungsri asset management co., ltd."
53190,power buy company limited
513720,"oceanic co., ltd."
417521,l food solutions company limited
930036,c p s s company limited
68870,"service on air co., ltd."
131398,dolce vita company limited
57354,"process control co., ltd."
64553,steady company limited
737481,business research company limited
698281,deluxe group company limited
284675,"professional safety co.,ltd."
567039,plus interfreight company limited
218291,koh tao liquid company limited
5015,"trade of india co.,ltd."
4590,"thailand first international co.,ltd."
727192,world assets management company limited
272631,nissei asb (thailand) company limited
427661,boss technology consultants company limited
521814,royal property company limited
725358,pci (thailand) company limited
112040,"i speak english co.,ltd."
368828,egl (thailand) company limited.
739491,"rich ultimate co.,ltd."
103783,buddy service company limited
187517,adorer company limited
1050080,shopow company limited
89270,workshop construction company limited
189783,"interior travel co.,ltd."
8410,deckchair asia company limited
46416,"innerziz co., ltd."
812519,"ketchup creative co., ltd."
45852,independent survey company limited
422935,quality display company limited
909556,plan design company limited
762797,perfect hunter recruitment company limited
198991,"one & only co.,ltd."
458292,"music square co., ltd."
783476,"mct (thailand) co.,ltd."
260142,automation hunter company limited
680405,"van & associates co., ltd."
551567,bikblu travel company limited
188760,"grow consulting service co.,ltd."
514070,ocean avenue company limited
50119,lab corp company limited
135417,nama company limited
1071573,"sutimapat co.,ltd."
935398,"capital land co., ltd."
675226,vanness plus consulting company limited
283968,lom thai company limited
239268,"linux (thailand) co., ltd."
69863,corporate performance advisors ltd.
431048,k marketing world company limited
9178,department 39 design company limited
190926,jobbkk dot com company limited
1005300,"asian risk management services co., ltd."
507379,mw group company limited
1050965,sirithep company limited
327780,hana steel company limited
740757,"vlt group co.,ltd."
287400,"fair trade international co., ltd."
93092,"agriculture and industry co., ltd."
243604,"bls (thailand) co.,ltd."
220714,green restaurant company limited.
565374,plus packaging company limited
420485,elite consulting company limited
189320,"inter logistics co.,ltd."
513675,"newway co., ltd."
335907,a m design company limited
1076740,snr integration company limited
578061,"cybernet group co., ltd."
307112,f-code (thailand) company limited
722319,design experiment studio company limited
276383,auto service company limited
85512,"park entertainment co., ltd."
418228,best engineering and solutions company limited
297665,global @ vision company limited
1012765,asia development retail business company limited
513414,"engineering plan co., ltd."
200513,"probiz co.,ltd."
161369,hotshot company limited
744475,v.multimodal logistics company limited
499184,"export guide co.,ltd."
337308,for good health company limited
137233,import & export limited partnership
505033,development solutions (thailand) company limited
226844,"green community co.,ltd."
248967,"it distribution co., ltd."
526998,"engineering-search co., ltd."
185950,"at house co.,ltd."
87369,plastic chemical company limited
274441,health impact limited
